,Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,Unnamed: 10
2410,NFO,49232,25,BANKNIFTY,BANKNIFTY02FEB23C36500,02-FEB-2023,OPTIDX,CE,36500.0,0.05,
2411,NFO,49231,25,BANKNIFTY,BANKNIFTY02FEB23P36000,02-FEB-2023,OPTIDX,PE,36000.0,0.05,
2412,NFO,49230,25,BANKNIFTY,BANKNIFTY02FEB23C36000,02-FEB-2023,OPTIDX,CE,36000.0,0.05,
2413,NFO,49229,25,BANKNIFTY,BANKNIFTY02FEB23P35500,02-FEB-2023,OPTIDX,PE,35500.0,0.05,
2414,NFO,49228,25,BANKNIFTY,BANKNIFTY02FEB23C35500,02-FEB-2023,OPTIDX,CE,35500.0,0.05,
2415,NFO,49225,25,BANKNIFTY,BANKNIFTY02FEB23P35000,02-FEB-2023,OPTIDX,PE,35000.0,0.05,
2416,NFO,49224,25,BANKNIFTY,BANKNIFTY02FEB23C35000,02-FEB-2023,OPTIDX,CE,35000.0,0.05,
2417,NFO,49223,25,BANKNIFTY,BANKNIFTY02FEB23P34500,02-FEB-2023,OPTIDX,PE,34500.0,0.05,
2418,NFO,49222,25,BANKNIFTY,BANKNIFTY02FEB23C34500,02-FEB-2023,OPTIDX,CE,34500.0,0.05,
2419,NFO,49221,25,BANKNIFTY,BANKNIFTY02FEB23P34000,02-FEB-2023,OPTIDX,PE,34000.0,0.05,
2420,NFO,49220,25,BANKNIFTY,BANKNIFTY02FEB23C34000,02-FEB-2023,OPTIDX,CE,34000.0,0.05,
2421,NFO,49219,25,BANKNIFTY,BANKNIFTY02FEB23P33500,02-FEB-2023,OPTIDX,PE,33500.0,0.05,
2422,NFO,49218,25,BANKNIFTY,BANKNIFTY02FEB23C33500,02-FEB-2023,OPTIDX,CE,33500.0,0.05,
2423,NFO,49217,25,BANKNIFTY,BANKNIFTY02FEB23P33000,02-FEB-2023,OPTIDX,PE,33000.0,0.05,
2424,NFO,49216,25,BANKNIFTY,BANKNIFTY02FEB23C33000,02-FEB-2023,OPTIDX,CE,33000.0,0.05,
2425,NFO,49215,25,BANKNIFTY,BANKNIFTY02FEB23P32500,02-FEB-2023,OPTIDX,PE,32500.0,0.05,
2426,NFO,49210,25,BANKNIFTY,BANKNIFTY02FEB23C32500,02-FEB-2023,OPTIDX,CE,32500.0,0.05,
2427,NFO,49209,25,BANKNIFTY,BANKNIFTY19JAN23P38400,19-JAN-2023,OPTIDX,PE,38400.0,0.05,
2428,NFO,49204,25,BANKNIFTY,BANKNIFTY19JAN23C38400,19-JAN-2023,OPTIDX,CE,38400.0,0.05,
2429,NFO,49180,50,NIFTY,NIFTY24DEC25P16500,24-DEC-2025,OPTIDX,PE,16500.0,0.05,
2430,NFO,49178,50,NIFTY,NIFTY24DEC25P16000,24-DEC-2025,OPTIDX,PE,16000.0,0.05,
2431,NFO,49177,50,NIFTY,NIFTY24DEC25C16000,24-DEC-2025,OPTIDX,CE,16000.0,0.05,
2432,NFO,49174,50,NIFTY,NIFTY24DEC25P15000,24-DEC-2025,OPTIDX,PE,15000.0,0.05,
2433,NFO,49172,50,NIFTY,NIFTY24DEC25C15000,24-DEC-2025,OPTIDX,CE,15000.0,0.05,
2434,NFO,49169,50,NIFTY,NIFTY24DEC25P14000,24-DEC-2025,OPTIDX,PE,14000.0,0.05,
2435,NFO,49168,50,NIFTY,NIFTY24DEC25C14000,24-DEC-2025,OPTIDX,CE,14000.0,0.05,
2436,NFO,49072,50,NIFTY,NIFTY31DEC26P10000,31-DEC-2026,OPTIDX,PE,10000.0,0.05,
2437,NFO,49071,50,NIFTY,NIFTY31DEC26C10000,31-DEC-2026,OPTIDX,CE,10000.0,0.05,
2438,NFO,49070,50,NIFTY,NIFTY25JUN26P10000,25-JUN-2026,OPTIDX,PE,10000.0,0.05,
2439,NFO,49069,50,NIFTY,NIFTY25JUN26C10000,25-JUN-2026,OPTIDX,CE,10000.0,0.05,
2440,NFO,49068,50,NIFTY,NIFTY24DEC25P10000,24-DEC-2025,OPTIDX,PE,10000.0,0.05,
2441,NFO,49067,50,NIFTY,NIFTY24DEC25C10000,24-DEC-2025,OPTIDX,CE,10000.0,0.05,
2442,NFO,49064,50,NIFTY,NIFTY26JUN25P10000,26-JUN-2025,OPTIDX,PE,10000.0,0.05,
2443,NFO,49063,50,NIFTY,NIFTY26JUN25C10000,26-JUN-2025,OPTIDX,CE,10000.0,0.05,
2444,NFO,49062,50,NIFTY,NIFTY26DEC24P10000,26-DEC-2024,OPTIDX,PE,10000.0,0.05,
2445,NFO,49061,50,NIFTY,NIFTY26DEC24C10000,26-DEC-2024,OPTIDX,CE,10000.0,0.05,
2446,NFO,49059,50,NIFTY,NIFTY27JUN24P10000,27-JUN-2024,OPTIDX,PE,10000.0,0.05,
2447,NFO,49058,50,NIFTY,NIFTY27JUN24C10000,27-JUN-2024,OPTIDX,CE,10000.0,0.05,
2448,NFO,49057,50,NIFTY,NIFTY28DEC23P10000,28-DEC-2023,OPTIDX,PE,10000.0,0.05,
2449,NFO,49056,50,NIFTY,NIFTY28DEC23C10000,28-DEC-2023,OPTIDX,CE,10000.0,0.05,
2450,NFO,49055,50,NIFTY,NIFTY29JUN23C10000,29-JUN-2023,OPTIDX,CE,10000.0,0.05,
2451,NFO,49054,50,NIFTY,NIFTY29MAR23P10000,29-MAR-2023,OPTIDX,PE,10000.0,0.05,
2452,NFO,49053,50,NIFTY,NIFTY29MAR23C10000,29-MAR-2023,OPTIDX,CE,10000.0,0.05,
2453,NFO,48757,50,NIFTY,NIFTY23FEB23F,23-FEB-2023,FUTIDX,XX,-0.01,0.05,
2454,NFO,48756,25,BANKNIFTY,BANKNIFTY23FEB23F,23-FEB-2023,FUTIDX,XX,-0.01,0.05,
2455,NFO,48668,50,NIFTY,NIFTY09FEB23P21600,09-FEB-2023,OPTIDX,PE,21600.0,0.05,
2456,NFO,48667,50,NIFTY,NIFTY09FEB23C21600,09-FEB-2023,OPTIDX,CE,21600.0,0.05,
2457,NFO,48666,50,NIFTY,NIFTY09FEB23P21550,09-FEB-2023,OPTIDX,PE,21550.0,0.05,
2458,NFO,48665,50,NIFTY,NIFTY09FEB23C21550,09-FEB-2023,OPTIDX,CE,21550.0,0.05,
2459,NFO,48656,50,NIFTY,NIFTY09FEB23P21500,09-FEB-2023,OPTIDX,PE,21500.0,0.05,
2460,NFO,48653,50,NIFTY,NIFTY09FEB23C21500,09-FEB-2023,OPTIDX,CE,21500.0,0.05,
2461,NFO,48651,50,NIFTY,NIFTY09FEB23P21450,09-FEB-2023,OPTIDX,PE,21450.0,0.05,
2462,NFO,48650,50,NIFTY,NIFTY09FEB23C21450,09-FEB-2023,OPTIDX,CE,21450.0,0.05,
2463,NFO,48644,50,NIFTY,NIFTY09FEB23P21400,09-FEB-2023,OPTIDX,PE,21400.0,0.05,
2464,NFO,48643,50,NIFTY,NIFTY09FEB23C21400,09-FEB-2023,OPTIDX,CE,21400.0,0.05,
2465,NFO,48634,50,NIFTY,NIFTY09FEB23P21350,09-FEB-2023,OPTIDX,PE,21350.0,0.05,
2466,NFO,48633,50,NIFTY,NIFTY09FEB23C21350,09-FEB-2023,OPTIDX,CE,21350.0,0.05,
2467,NFO,48626,50,NIFTY,NIFTY09FEB23P21300,09-FEB-2023,OPTIDX,PE,21300.0,0.05,
2468,NFO,48625,50,NIFTY,NIFTY09FEB23C21300,09-FEB-2023,OPTIDX,CE,21300.0,0.05,
2469,NFO,48623,50,NIFTY,NIFTY09FEB23P21250,09-FEB-2023,OPTIDX,PE,21250.0,0.05,
2470,NFO,48622,50,NIFTY,NIFTY09FEB23C21250,09-FEB-2023,OPTIDX,CE,21250.0,0.05,
2471,NFO,48621,50,NIFTY,NIFTY09FEB23P21200,09-FEB-2023,OPTIDX,PE,21200.0,0.05,
2472,NFO,48620,50,NIFTY,NIFTY09FEB23C21200,09-FEB-2023,OPTIDX,CE,21200.0,0.05,
2473,NFO,48614,50,NIFTY,NIFTY09FEB23P21150,09-FEB-2023,OPTIDX,PE,21150.0,0.05,
2474,NFO,48613,50,NIFTY,NIFTY09FEB23C21150,09-FEB-2023,OPTIDX,CE,21150.0,0.05,
2475,NFO,48603,50,NIFTY,NIFTY09FEB23P21100,09-FEB-2023,OPTIDX,PE,21100.0,0.05,
2476,NFO,48602,50,NIFTY,NIFTY09FEB23C21100,09-FEB-2023,OPTIDX,CE,21100.0,0.05,
2477,NFO,48601,50,NIFTY,NIFTY09FEB23P21050,09-FEB-2023,OPTIDX,PE,21050.0,0.05,
2478,NFO,48600,50,NIFTY,NIFTY09FEB23C21050,09-FEB-2023,OPTIDX,CE,21050.0,0.05,
2479,NFO,48597,50,NIFTY,NIFTY09FEB23P21000,09-FEB-2023,OPTIDX,PE,21000.0,0.05,
2480,NFO,48596,50,NIFTY,NIFTY09FEB23C21000,09-FEB-2023,OPTIDX,CE,21000.0,0.05,
2481,NFO,48584,50,NIFTY,NIFTY09FEB23P20950,09-FEB-2023,OPTIDX,PE,20950.0,0.05,
2482,NFO,48583,50,NIFTY,NIFTY09FEB23C20950,09-FEB-2023,OPTIDX,CE,20950.0,0.05,
2483,NFO,48551,50,NIFTY,NIFTY09FEB23P20900,09-FEB-2023,OPTIDX,PE,20900.0,0.05,
2484,NFO,48550,50,NIFTY,NIFTY09FEB23C20900,09-FEB-2023,OPTIDX,CE,20900.0,0.05,
2485,NFO,48547,50,NIFTY,NIFTY09FEB23P20850,09-FEB-2023,OPTIDX,PE,20850.0,0.05,
2486,NFO,48546,50,NIFTY,NIFTY09FEB23C20850,09-FEB-2023,OPTIDX,CE,20850.0,0.05,
2487,NFO,48537,50,NIFTY,NIFTY09FEB23P20800,09-FEB-2023,OPTIDX,PE,20800.0,0.05,
2488,NFO,48536,50,NIFTY,NIFTY09FEB23C20800,09-FEB-2023,OPTIDX,CE,20800.0,0.05,
2489,NFO,48535,50,NIFTY,NIFTY09FEB23P20750,09-FEB-2023,OPTIDX,PE,20750.0,0.05,
2490,NFO,48534,50,NIFTY,NIFTY09FEB23C20750,09-FEB-2023,OPTIDX,CE,20750.0,0.05,
2491,NFO,48499,50,NIFTY,NIFTY09FEB23P20700,09-FEB-2023,OPTIDX,PE,20700.0,0.05,
2492,NFO,48498,50,NIFTY,NIFTY09FEB23C20700,09-FEB-2023,OPTIDX,CE,20700.0,0.05,
2493,NFO,48497,50,NIFTY,NIFTY09FEB23P20650,09-FEB-2023,OPTIDX,PE,20650.0,0.05,
2494,NFO,48495,50,NIFTY,NIFTY09FEB23C20650,09-FEB-2023,OPTIDX,CE,20650.0,0.05,
2495,NFO,48493,50,NIFTY,NIFTY09FEB23P20600,09-FEB-2023,OPTIDX,PE,20600.0,0.05,
2496,NFO,48492,50,NIFTY,NIFTY09FEB23C20600,09-FEB-2023,OPTIDX,CE,20600.0,0.05,
2497,NFO,48464,50,NIFTY,NIFTY09FEB23P20550,09-FEB-2023,OPTIDX,PE,20550.0,0.05,
2498,NFO,48463,50,NIFTY,NIFTY09FEB23C20550,09-FEB-2023,OPTIDX,CE,20550.0,0.05,
2499,NFO,48420,50,NIFTY,NIFTY09FEB23P20500,09-FEB-2023,OPTIDX,PE,20500.0,0.05,
2500,NFO,48419,50,NIFTY,NIFTY09FEB23C20500,09-FEB-2023,OPTIDX,CE,20500.0,0.05,
2501,NFO,48417,50,NIFTY,NIFTY09FEB23P20450,09-FEB-2023,OPTIDX,PE,20450.0,0.05,
2502,NFO,48416,50,NIFTY,NIFTY09FEB23C20450,09-FEB-2023,OPTIDX,CE,20450.0,0.05,
2503,NFO,48411,50,NIFTY,NIFTY09FEB23P20400,09-FEB-2023,OPTIDX,PE,20400.0,0.05,
2504,NFO,48410,50,NIFTY,NIFTY09FEB23C20400,09-FEB-2023,OPTIDX,CE,20400.0,0.05,
2505,NFO,48409,50,NIFTY,NIFTY09FEB23P20350,09-FEB-2023,OPTIDX,PE,20350.0,0.05,
2506,NFO,48406,50,NIFTY,NIFTY09FEB23C20350,09-FEB-2023,OPTIDX,CE,20350.0,0.05,
2507,NFO,48398,50,NIFTY,NIFTY09FEB23P20300,09-FEB-2023,OPTIDX,PE,20300.0,0.05,
2508,NFO,48397,50,NIFTY,NIFTY09FEB23C20300,09-FEB-2023,OPTIDX,CE,20300.0,0.05,
2509,NFO,48382,50,NIFTY,NIFTY09FEB23P20250,09-FEB-2023,OPTIDX,PE,20250.0,0.05,
2510,NFO,48381,50,NIFTY,NIFTY09FEB23C20250,09-FEB-2023,OPTIDX,CE,20250.0,0.05,
2511,NFO,48380,50,NIFTY,NIFTY09FEB23P20200,09-FEB-2023,OPTIDX,PE,20200.0,0.05,
2512,NFO,48379,50,NIFTY,NIFTY09FEB23C20200,09-FEB-2023,OPTIDX,CE,20200.0,0.05,
2513,NFO,48378,50,NIFTY,NIFTY09FEB23P20150,09-FEB-2023,OPTIDX,PE,20150.0,0.05,
2514,NFO,48377,50,NIFTY,NIFTY09FEB23C20150,09-FEB-2023,OPTIDX,CE,20150.0,0.05,
2515,NFO,48358,50,NIFTY,NIFTY09FEB23P20100,09-FEB-2023,OPTIDX,PE,20100.0,0.05,
2516,NFO,48357,50,NIFTY,NIFTY09FEB23C20100,09-FEB-2023,OPTIDX,CE,20100.0,0.05,
2517,NFO,48352,50,NIFTY,NIFTY09FEB23P20050,09-FEB-2023,OPTIDX,PE,20050.0,0.05,
2518,NFO,48351,50,NIFTY,NIFTY09FEB23C20050,09-FEB-2023,OPTIDX,CE,20050.0,0.05,
2519,NFO,48350,50,NIFTY,NIFTY09FEB23P20000,09-FEB-2023,OPTIDX,PE,20000.0,0.05,
2520,NFO,48349,50,NIFTY,NIFTY09FEB23C20000,09-FEB-2023,OPTIDX,CE,20000.0,0.05,
2521,NFO,48348,50,NIFTY,NIFTY09FEB23P19950,09-FEB-2023,OPTIDX,PE,19950.0,0.05,
2522,NFO,48347,50,NIFTY,NIFTY09FEB23C19950,09-FEB-2023,OPTIDX,CE,19950.0,0.05,
2523,NFO,48315,50,NIFTY,NIFTY09FEB23P19900,09-FEB-2023,OPTIDX,PE,19900.0,0.05,
2524,NFO,48314,50,NIFTY,NIFTY09FEB23C19900,09-FEB-2023,OPTIDX,CE,19900.0,0.05,
2525,NFO,48308,50,NIFTY,NIFTY09FEB23P19850,09-FEB-2023,OPTIDX,PE,19850.0,0.05,
2526,NFO,48306,50,NIFTY,NIFTY09FEB23C19850,09-FEB-2023,OPTIDX,CE,19850.0,0.05,
2527,NFO,48305,50,NIFTY,NIFTY09FEB23P19800,09-FEB-2023,OPTIDX,PE,19800.0,0.05,
2528,NFO,48303,50,NIFTY,NIFTY09FEB23C19800,09-FEB-2023,OPTIDX,CE,19800.0,0.05,
2529,NFO,48302,50,NIFTY,NIFTY09FEB23P19750,09-FEB-2023,OPTIDX,PE,19750.0,0.05,
2530,NFO,48301,50,NIFTY,NIFTY09FEB23C19750,09-FEB-2023,OPTIDX,CE,19750.0,0.05,
2531,NFO,48300,50,NIFTY,NIFTY09FEB23P19700,09-FEB-2023,OPTIDX,PE,19700.0,0.05,
2532,NFO,48299,50,NIFTY,NIFTY09FEB23C19700,09-FEB-2023,OPTIDX,CE,19700.0,0.05,
2533,NFO,48298,50,NIFTY,NIFTY09FEB23P19650,09-FEB-2023,OPTIDX,PE,19650.0,0.05,
2534,NFO,48297,50,NIFTY,NIFTY09FEB23C19650,09-FEB-2023,OPTIDX,CE,19650.0,0.05,
2535,NFO,48296,50,NIFTY,NIFTY09FEB23P19600,09-FEB-2023,OPTIDX,PE,19600.0,0.05,
2536,NFO,48295,50,NIFTY,NIFTY09FEB23C19600,09-FEB-2023,OPTIDX,CE,19600.0,0.05,
2537,NFO,48286,50,NIFTY,NIFTY09FEB23P19550,09-FEB-2023,OPTIDX,PE,19550.0,0.05,
2538,NFO,48285,50,NIFTY,NIFTY09FEB23C19550,09-FEB-2023,OPTIDX,CE,19550.0,0.05,
2539,NFO,48277,50,NIFTY,NIFTY09FEB23P19500,09-FEB-2023,OPTIDX,PE,19500.0,0.05,
2540,NFO,48275,50,NIFTY,NIFTY09FEB23C19500,09-FEB-2023,OPTIDX,CE,19500.0,0.05,
2541,NFO,48272,50,NIFTY,NIFTY09FEB23P19450,09-FEB-2023,OPTIDX,PE,19450.0,0.05,
2542,NFO,48271,50,NIFTY,NIFTY09FEB23C19450,09-FEB-2023,OPTIDX,CE,19450.0,0.05,
2543,NFO,48270,50,NIFTY,NIFTY09FEB23P19400,09-FEB-2023,OPTIDX,PE,19400.0,0.05,
2544,NFO,48269,50,NIFTY,NIFTY09FEB23C19400,09-FEB-2023,OPTIDX,CE,19400.0,0.05,
2545,NFO,48223,50,NIFTY,NIFTY09FEB23P19350,09-FEB-2023,OPTIDX,PE,19350.0,0.05,
2546,NFO,48222,50,NIFTY,NIFTY09FEB23C19350,09-FEB-2023,OPTIDX,CE,19350.0,0.05,
2547,NFO,48221,50,NIFTY,NIFTY09FEB23P19300,09-FEB-2023,OPTIDX,PE,19300.0,0.05,
2548,NFO,48220,50,NIFTY,NIFTY09FEB23C19300,09-FEB-2023,OPTIDX,CE,19300.0,0.05,
2549,NFO,48219,50,NIFTY,NIFTY09FEB23P19250,09-FEB-2023,OPTIDX,PE,19250.0,0.05,
2550,NFO,48218,50,NIFTY,NIFTY09FEB23C19250,09-FEB-2023,OPTIDX,CE,19250.0,0.05,
2551,NFO,48217,50,NIFTY,NIFTY09FEB23P19200,09-FEB-2023,OPTIDX,PE,19200.0,0.05,
2552,NFO,48216,50,NIFTY,NIFTY09FEB23C19200,09-FEB-2023,OPTIDX,CE,19200.0,0.05,
2553,NFO,48215,50,NIFTY,NIFTY09FEB23P19150,09-FEB-2023,OPTIDX,PE,19150.0,0.05,
2554,NFO,48210,50,NIFTY,NIFTY09FEB23C19150,09-FEB-2023,OPTIDX,CE,19150.0,0.05,
2555,NFO,48209,50,NIFTY,NIFTY09FEB23P19100,09-FEB-2023,OPTIDX,PE,19100.0,0.05,
2556,NFO,48208,50,NIFTY,NIFTY09FEB23C19100,09-FEB-2023,OPTIDX,CE,19100.0,0.05,
2557,NFO,48207,50,NIFTY,NIFTY09FEB23P19050,09-FEB-2023,OPTIDX,PE,19050.0,0.05,
2558,NFO,48206,50,NIFTY,NIFTY09FEB23C19050,09-FEB-2023,OPTIDX,CE,19050.0,0.05,
2559,NFO,48205,50,NIFTY,NIFTY09FEB23P19000,09-FEB-2023,OPTIDX,PE,19000.0,0.05,
2560,NFO,48197,50,NIFTY,NIFTY09FEB23C19000,09-FEB-2023,OPTIDX,CE,19000.0,0.05,
2561,NFO,48175,50,NIFTY,NIFTY09FEB23P18950,09-FEB-2023,OPTIDX,PE,18950.0,0.05,
2562,NFO,48169,50,NIFTY,NIFTY09FEB23C18950,09-FEB-2023,OPTIDX,CE,18950.0,0.05,
2563,NFO,48167,50,NIFTY,NIFTY09FEB23P18900,09-FEB-2023,OPTIDX,PE,18900.0,0.05,
2564,NFO,48166,50,NIFTY,NIFTY09FEB23C18900,09-FEB-2023,OPTIDX,CE,18900.0,0.05,
2565,NFO,48165,50,NIFTY,NIFTY09FEB23P18850,09-FEB-2023,OPTIDX,PE,18850.0,0.05,
2566,NFO,48148,50,NIFTY,NIFTY09FEB23C18850,09-FEB-2023,OPTIDX,CE,18850.0,0.05,
2567,NFO,48146,50,NIFTY,NIFTY09FEB23P18800,09-FEB-2023,OPTIDX,PE,18800.0,0.05,
2568,NFO,48144,50,NIFTY,NIFTY09FEB23C18800,09-FEB-2023,OPTIDX,CE,18800.0,0.05,
2569,NFO,48143,50,NIFTY,NIFTY09FEB23P18750,09-FEB-2023,OPTIDX,PE,18750.0,0.05,
2570,NFO,48116,50,NIFTY,NIFTY09FEB23C18750,09-FEB-2023,OPTIDX,CE,18750.0,0.05,
2571,NFO,48115,50,NIFTY,NIFTY09FEB23P18700,09-FEB-2023,OPTIDX,PE,18700.0,0.05,
2572,NFO,48114,50,NIFTY,NIFTY09FEB23C18700,09-FEB-2023,OPTIDX,CE,18700.0,0.05,
2573,NFO,48111,50,NIFTY,NIFTY09FEB23P18650,09-FEB-2023,OPTIDX,PE,18650.0,0.05,
2574,NFO,48104,50,NIFTY,NIFTY09FEB23C18650,09-FEB-2023,OPTIDX,CE,18650.0,0.05,
2575,NFO,48103,50,NIFTY,NIFTY09FEB23P18600,09-FEB-2023,OPTIDX,PE,18600.0,0.05,
2576,NFO,48085,50,NIFTY,NIFTY09FEB23C18600,09-FEB-2023,OPTIDX,CE,18600.0,0.05,
2577,NFO,48084,50,NIFTY,NIFTY09FEB23P18550,09-FEB-2023,OPTIDX,PE,18550.0,0.05,
2578,NFO,48083,50,NIFTY,NIFTY09FEB23C18550,09-FEB-2023,OPTIDX,CE,18550.0,0.05,
2579,NFO,48082,50,NIFTY,NIFTY09FEB23P18500,09-FEB-2023,OPTIDX,PE,18500.0,0.05,
2580,NFO,48081,50,NIFTY,NIFTY09FEB23C18500,09-FEB-2023,OPTIDX,CE,18500.0,0.05,
2581,NFO,48079,50,NIFTY,NIFTY09FEB23P18450,09-FEB-2023,OPTIDX,PE,18450.0,0.05,
2582,NFO,48075,50,NIFTY,NIFTY09FEB23C18450,09-FEB-2023,OPTIDX,CE,18450.0,0.05,
2583,NFO,48074,50,NIFTY,NIFTY09FEB23P18400,09-FEB-2023,OPTIDX,PE,18400.0,0.05,
2584,NFO,48062,50,NIFTY,NIFTY09FEB23C18400,09-FEB-2023,OPTIDX,CE,18400.0,0.05,
2585,NFO,48061,50,NIFTY,NIFTY09FEB23P18350,09-FEB-2023,OPTIDX,PE,18350.0,0.05,
2586,NFO,48055,50,NIFTY,NIFTY09FEB23C18350,09-FEB-2023,OPTIDX,CE,18350.0,0.05,
2587,NFO,48052,50,NIFTY,NIFTY09FEB23P18300,09-FEB-2023,OPTIDX,PE,18300.0,0.05,
2588,NFO,48047,50,NIFTY,NIFTY09FEB23C18300,09-FEB-2023,OPTIDX,CE,18300.0,0.05,
2589,NFO,48042,50,NIFTY,NIFTY09FEB23P18250,09-FEB-2023,OPTIDX,PE,18250.0,0.05,
2590,NFO,47934,50,NIFTY,NIFTY02FEB23P15650,02-FEB-2023,OPTIDX,PE,15650.0,0.05,
2591,NFO,47932,50,NIFTY,NIFTY02FEB23C15650,02-FEB-2023,OPTIDX,CE,15650.0,0.05,
2592,NFO,47853,50,NIFTY,NIFTY25JAN23P21200,25-JAN-2023,OPTIDX,PE,21200.0,0.05,
2593,NFO,47852,50,NIFTY,NIFTY25JAN23C21200,25-JAN-2023,OPTIDX,CE,21200.0,0.05,
2594,NFO,47837,25,BANKNIFTY,BANKNIFTY02FEB23P38300,02-FEB-2023,OPTIDX,PE,38300.0,0.05,
2595,NFO,47836,25,BANKNIFTY,BANKNIFTY02FEB23C38300,02-FEB-2023,OPTIDX,CE,38300.0,0.05,
2596,NFO,47394,50,NIFTY,NIFTY28DEC23C15500,28-DEC-2023,OPTIDX,CE,15500.0,0.05,
2597,NFO,47392,50,NIFTY,NIFTY29JUN23C15500,29-JUN-2023,OPTIDX,CE,15500.0,0.05,
2598,NFO,47271,50,NIFTY,NIFTY23FEB23P15200,23-FEB-2023,OPTIDX,PE,15200.0,0.05,
2599,NFO,47270,50,NIFTY,NIFTY23FEB23C15200,23-FEB-2023,OPTIDX,CE,15200.0,0.05,
2600,NFO,47269,50,NIFTY,NIFTY09FEB23P15200,09-FEB-2023,OPTIDX,PE,15200.0,0.05,
2601,NFO,47266,50,NIFTY,NIFTY09FEB23C15200,09-FEB-2023,OPTIDX,CE,15200.0,0.05,
2602,NFO,47265,50,NIFTY,NIFTY02FEB23P15200,02-FEB-2023,OPTIDX,PE,15200.0,0.05,
2603,NFO,47262,50,NIFTY,NIFTY02FEB23C15200,02-FEB-2023,OPTIDX,CE,15200.0,0.05,
2604,NFO,47077,25,BANKNIFTY,BANKNIFTY02FEB23P38200,02-FEB-2023,OPTIDX,PE,38200.0,0.05,
2605,NFO,46897,50,NIFTY,NIFTY09FEB23C18250,09-FEB-2023,OPTIDX,CE,18250.0,0.05,
2606,NFO,46896,50,NIFTY,NIFTY09FEB23P18200,09-FEB-2023,OPTIDX,PE,18200.0,0.05,
2607,NFO,46870,50,NIFTY,NIFTY28DEC23P12700,28-DEC-2023,OPTIDX,PE,12700.0,0.05,
2608,NFO,46800,50,NIFTY,NIFTY28DEC23P11000,28-DEC-2023,OPTIDX,PE,11000.0,0.05,
2609,NFO,46733,50,NIFTY,NIFTY19JAN23P15250,19-JAN-2023,OPTIDX,PE,15250.0,0.05,
2610,NFO,46730,50,NIFTY,NIFTY19JAN23C15250,19-JAN-2023,OPTIDX,CE,15250.0,0.05,
2611,NFO,46729,50,NIFTY,NIFTY19JAN23P15200,19-JAN-2023,OPTIDX,PE,15200.0,0.05,
2612,NFO,46728,50,NIFTY,NIFTY19JAN23C15200,19-JAN-2023,OPTIDX,CE,15200.0,0.05,
2613,NFO,46727,50,NIFTY,NIFTY19JAN23P15150,19-JAN-2023,OPTIDX,PE,15150.0,0.05,
2614,NFO,46726,50,NIFTY,NIFTY19JAN23C15150,19-JAN-2023,OPTIDX,CE,15150.0,0.05,
2615,NFO,46711,50,NIFTY,NIFTY09FEB23C18200,09-FEB-2023,OPTIDX,CE,18200.0,0.05,
2616,NFO,46710,50,NIFTY,NIFTY09FEB23P18150,09-FEB-2023,OPTIDX,PE,18150.0,0.05,
2617,NFO,46698,25,BANKNIFTY,BANKNIFTY02FEB23C38200,02-FEB-2023,OPTIDX,CE,38200.0,0.05,
2618,NFO,46697,25,BANKNIFTY,BANKNIFTY02FEB23P38100,02-FEB-2023,OPTIDX,PE,38100.0,0.05,
2619,NFO,46410,25,BANKNIFTY,BANKNIFTY02FEB23C38100,02-FEB-2023,OPTIDX,CE,38100.0,0.05,
2620,NFO,46385,50,NIFTY,NIFTY09FEB23C18150,09-FEB-2023,OPTIDX,CE,18150.0,0.05,
2621,NFO,46384,50,NIFTY,NIFTY09FEB23P18100,09-FEB-2023,OPTIDX,PE,18100.0,0.05,
2622,NFO,46134,25,BANKNIFTY,BANKNIFTY23FEB23P38900,23-FEB-2023,OPTIDX,PE,38900.0,0.05,
2623,NFO,46133,25,BANKNIFTY,BANKNIFTY23FEB23C38900,23-FEB-2023,OPTIDX,CE,38900.0,0.05,
2624,NFO,46130,25,BANKNIFTY,BANKNIFTY23FEB23P38800,23-FEB-2023,OPTIDX,PE,38800.0,0.05,
2625,NFO,46129,25,BANKNIFTY,BANKNIFTY23FEB23C38800,23-FEB-2023,OPTIDX,CE,38800.0,0.05,
2626,NFO,46115,50,NIFTY,NIFTY09FEB23C18100,09-FEB-2023,OPTIDX,CE,18100.0,0.05,
2627,NFO,46114,50,NIFTY,NIFTY09FEB23P18050,09-FEB-2023,OPTIDX,PE,18050.0,0.05,
2628,NFO,46105,50,NIFTY,NIFTY09FEB23C18050,09-FEB-2023,OPTIDX,CE,18050.0,0.05,
2629,NFO,46104,50,NIFTY,NIFTY09FEB23P18000,09-FEB-2023,OPTIDX,PE,18000.0,0.05,
2630,NFO,46064,25,BANKNIFTY,BANKNIFTY25JAN23P45700,25-JAN-2023,OPTIDX,PE,45700.0,0.05,
2631,NFO,46063,25,BANKNIFTY,BANKNIFTY25JAN23C45700,25-JAN-2023,OPTIDX,CE,45700.0,0.05,
2632,NFO,46062,25,BANKNIFTY,BANKNIFTY25JAN23P45600,25-JAN-2023,OPTIDX,PE,45600.0,0.05,
2633,NFO,46061,25,BANKNIFTY,BANKNIFTY25JAN23C45600,25-JAN-2023,OPTIDX,CE,45600.0,0.05,
2634,NFO,46060,25,BANKNIFTY,BANKNIFTY25JAN23P45400,25-JAN-2023,OPTIDX,PE,45400.0,0.05,
